"You can not cancel Credit Memo","You can not cancel Credit Memo",module,Magento_Sales
"Edit Page '%1' New Revision","Edit Page '%1' New Revision",module,Magento_VersionsCms
"RMA Authorization Email Template","RMA Authorization Email Template",module,Magento_Rma
"Status:","Status:",module,Magento_Shipping
"Are you sure you want to remove this item?","Ви впевнені, що хочете вилучити цю позицію?",module,Magento_AdvancedCheckout
"Go to Home Page","Перейти на домашню сторінку",module,Magento_Theme
"Could not save option","Не вдалося зберегти опцію",module,Magento_Bundle
"too many","too many",module,Magento_Catalog
"To","До",module,Magento_Reminder
"Payments Standard","Payments Standard",module,Magento_Paypal
"New Order Status","Статус нового замовлення",module,Magento_Sales
"Please enter between {0} and {1} words.","Будь ласка, введіть від {0} до {1} слів.",lib,web
"Product Attributes","Атрибути товарів",module,Magento_TargetRule
"Please specify an email.","Please specify an email.",module,Magento_Invitation
"Company credit account will be charged: ","Company credit account will be charged: ",module,Magento_CompanyCredit
"Unable to set "allow" for the resource because its parent resource(s) is set to "deny".","Unable to set "allow" for the resource because its parent resource(s) is set to "deny".",module,Magento_Company
"Sales Rep","Sales Rep",module,Magento_NegotiableQuote
"The image does not exist.","Зображення не існує.",module,Magento_Catalog
"Guest checkout will only work with shareable.","Guest checkout will only work with shareable.",module,Magento_Downloadable
"Close","Закрити",module,Magento_Ui
"Remove Product","Видалити продукт",module,Magento_Catalog
"Please assign a gift card account.","Please assign a gift card account.",module,Magento_GiftCardAccount
"Are you sure you want to delete this integration? You can't undo this action.","Are you sure you want to delete this integration? You can't undo this action.",module,Magento_Integration
"Store View Information","Інформація Виду Магазину",module,Magento_Backend
"Cart Price Rule","Cart Price Rule",module,Magento_SalesRule
"AttributeSetText","AttributeSetText",module,Magento_Catalog
"We can't initialize the import model.","We can't initialize the import model.",module,Magento_Directory
"Use config","Використати конфігурацію",module,Magento_Catalog
"Cannot create a B2B quote. You must provide one or more quote items.","Cannot create a B2B quote. You must provide one or more quote items.",module,Magento_NegotiableQuote
"Create Shipping Label","Create Shipping Label",module,Magento_Shipping
"Campaign/Promo Name","Campaign/Promo Name",module,Magento_Staging
"It is recommended to set this value to "PayPal" per store views.","Рекомендується встановити це значення на "PayPal" для переглядів магазину.",module,Magento_Braintree
"Actions","Дії",module,Magento_Vault
"Send To","Send To",module,Magento_Multishipping
"Return Items","Return Items",module,Magento_Rma
"The root shopping cart condition should have a days value of 0 or greater.","The root shopping cart condition should have a days value of 0 or greater.",module,Magento_Reminder
"This sets whether catalog prices entered from Magento Admin include tax.","This sets whether catalog prices entered from Magento Admin include tax.",module,Magento_Tax
"<pre> %1 </pre>","<pre> %1 </pre>",module,Magento_Email
"WARNING:","WARNING:",module,Magento_Directory
"Layout building instructions","Layout building instructions",module,Magento_Store
"Summary","Підсумок",module,Magento_AsynchronousOperations
"Job Code","Job Code",module,Magento_Support
"Use Custom Admin URL","Використовувати Користувальницьку URL-адресу Адміністратора",module,Magento_Backend
"Schedule Update","Запланувати оновлення",module,Magento_CmsStaging
"Library Mail","Library Mail",module,Magento_Usps
"The link is not available.","The link is not available.",module,Magento_Downloadable
"Cancel","Скасувати",module,Magento_ProductVideo
"Not supported","Not supported",module,Magento_Worldpay
"Expires:","Expires:",module,Magento_NegotiableQuote
"Debit","Debit",module,Magento_Paypal
"Deselect all","Скасувати виділення",module,Magento_B2b
"Description","Опис",module,Magento_CmsStaging
"%1 made an update. %2 cannot exceed the Credit Limit.","%1 made an update. %2 cannot exceed the Credit Limit.",module,Magento_CompanyCredit
"Are you sure you want to delete these dynamic blocks?","Ви впевнені, що хочете видалити ці динамічні блоки?",module,Magento_Banner
"Direct Payment API","Direct Payment API",module,Magento_Paypal
"Logo Image Width","Logo Image Width",module,Magento_Theme
"There are no product types available for export.","Немає типів товарів доступних для експорту.",module,Magento_CatalogImportExport
"Attribute Label","Етикетка атрибуту",module,Magento_Catalog
"Email Sender","Відправник електронного листа",module,Magento_GiftRegistry
"Enable","Увімкнути",module,Magento_Cms
"Delete","Видалити",module,Magento_UrlRewrite
"Number of Multiple Wish Lists","Number of Multiple Wish Lists",module,Magento_MultipleWishlist
"Orders and Returns Search Form","Orders and Returns Search Form",module,Magento_Widget
"Agreement Information","Agreement Information",module,Magento_Paypal
"The group wasn't found. Verify the group and try again.","The group wasn't found. Verify the group and try again.",module,Magento_Store
"New Event","Нова подія",module,Magento_CatalogEvent
"Product In Shared Catalogs","Product In Shared Catalogs",module,Magento_SharedCatalog
"Multiple value separator","Multiple value separator",module,Magento_ScheduledImportExport
"Instant Purchase","Instant Purchase",module,Magento_ReleaseNotification
"Please correct the reminder rule you requested.","Please correct the reminder rule you requested.",module,Magento_Reminder
"Obscenities. The customer’s input contains obscene words","Obscenities. The customer’s input contains obscene words",module,Magento_Cybersource
"Properties","Властивості",module,Magento_Rma
"Apply Coupon","Застосувати купон",module,Magento_AdvancedCheckout
"Cancel","Скасувати",module,Magento_SalesArchive
"Qty Ordered","Qty Ordered",module,Magento_Rma
"Cannot Delete User","Cannot Delete User",module,Magento_Company
"The catalog price rule will be removed from the update and all scheduled changes will be lost.","Правило цін каталогу буде видалено з оновлення і всі заплановані зміни буде втрачено.",module,Magento_CatalogRuleStaging
